inning,ball,batting_team,bowling_team,event,signal,previous_event,event_pair,runs_total,batsman_runs,wides,noballs,byes,legbyes,is_wicket,wicket_kind,is_boundary,is_four,is_six,is_dot_ball,is_extra,boundary_streak_before,boundary_streak_after,six_streak_before,six_streak_after,dot_streak_before,dot_streak_after,balls_since_previous_wicket,balls_since_previous_boundary,batting_team_before_pct,batting_team_after_pct,batting_team_delta_pct,batting_team_abs_delta_pct,fielding_team_before_pct,fielding_team_after_pct,fielding_team_delta_pct,pricing_source_before,pricing_source_after,timestamp
1,0.1,Gujarat Titans,Delhi Capitals,4,four,,4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,,,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:01:31.000Z
1,0.2,Gujarat Titans,Delhi Capitals,1,single,4,4>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,0,0,0,0,,1,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:01:58.000Z
1,0.3,Gujarat Titans,Delhi Capitals,4,four,1,1>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,,2,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:03:03.000Z
1,0.4,Gujarat Titans,Delhi Capitals,1,single,4,4>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,0,0,0,0,,1,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:03:44.000Z
1,0.5,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,,2,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:04:19.000Z
1,0.6,Gujarat Titans,Delhi Capitals,0,dot,1,1>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,0,1,,3,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:05:07.000Z
1,1.1,Gujarat Titans,Delhi Capitals,4,four,0,0>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,1,0,,4,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:05:58.167Z
1,1.2,Gujarat Titans,Delhi Capitals,1,single,4,4>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,0,0,0,0,,1,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:06:49.333Z
1,1.3,Gujarat Titans,Delhi Capitals,0,dot,1,1>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,0,1,,2,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:07:40.500Z
1,1.4,Gujarat Titans,Delhi Capitals,0,dot,0,0>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,1,2,,3,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:08:31.667Z
1,1.5,Gujarat Titans,Delhi Capitals,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,2,0,,4,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:09:22.833Z
1,1.6,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,,5,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:10:14.000Z
1,2.1,Gujarat Titans,Delhi Capitals,wd,extra,1,1>wd,1,0,1,0,0,0,false,,false,false,false,false,true,0,0,0,0,0,0,,6,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:11:05.167Z
1,2.2,Gujarat Titans,Delhi Capitals,0+W,wicket,wd,wd>0+W,0,0,0,0,0,0,true,bowled,false,false,false,true,false,0,0,0,0,0,1,,7,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:11:56.333Z
1,2.3,Gujarat Titans,Delhi Capitals,0,dot,0+W,0+W>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,1,2,1,8,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:12:47.500Z
1,2.4,Gujarat Titans,Delhi Capitals,0,dot,0,0>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,2,3,2,9,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:13:38.667Z
1,2.5,Gujarat Titans,Delhi Capitals,0,dot,0,0>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,3,4,3,10,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:14:29.833Z
1,2.6,Gujarat Titans,Delhi Capitals,6,six,0,0>6,6,6,0,0,0,0,false,,true,false,true,false,false,0,1,0,1,4,0,4,11,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:15:21.000Z
1,2.7,Gujarat Titans,Delhi Capitals,wd,extra,6,6>wd,1,0,1,0,0,0,false,,false,false,false,false,true,1,0,1,0,0,0,5,1,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:16:12.167Z
1,2.8,Gujarat Titans,Delhi Capitals,1,single,wd,wd>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,6,2,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:17:03.333Z
1,3.1,Gujarat Titans,Delhi Capitals,4,four,1,1>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,7,3,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:17:54.500Z
1,3.2,Gujarat Titans,Delhi Capitals,6,six,4,4>6,6,6,0,0,0,0,false,,true,false,true,false,false,1,2,0,1,0,0,8,1,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:18:45.667Z
1,3.3,Gujarat Titans,Delhi Capitals,0,dot,6,6>0,0,0,0,0,0,0,false,,false,false,false,true,false,2,0,1,0,0,1,9,1,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:19:36.833Z
1,3.4,Gujarat Titans,Delhi Capitals,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,10,2,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:20:28.000Z
1,3.5,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,11,3,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:21:19.167Z
1,3.6,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,12,4,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:22:10.333Z
1,4.1,Gujarat Titans,Delhi Capitals,6,six,1,1>6,6,6,0,0,0,0,false,,true,false,true,false,false,0,1,0,1,0,0,13,5,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:23:01.500Z
1,4.2,Gujarat Titans,Delhi Capitals,6,six,6,6>6,6,6,0,0,0,0,false,,true,false,true,false,false,1,2,1,2,0,0,14,1,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:23:52.667Z
1,4.3,Gujarat Titans,Delhi Capitals,4,four,6,6>4,4,4,0,0,0,0,false,,true,true,false,false,false,2,3,2,0,0,0,15,1,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:24:43.833Z
1,4.4,Gujarat Titans,Delhi Capitals,0,dot,4,4>0,0,0,0,0,0,0,false,,false,false,false,true,false,3,0,0,0,0,1,16,1,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:25:35.000Z
1,4.5,Gujarat Titans,Delhi Capitals,6,six,0,0>6,6,6,0,0,0,0,false,,true,false,true,false,false,0,1,0,1,1,0,17,2,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:26:26.167Z
1,4.6,Gujarat Titans,Delhi Capitals,1,single,6,6>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,1,0,0,0,18,1,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:27:17.333Z
1,5.1,Gujarat Titans,Delhi Capitals,0,dot,1,1>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,0,1,19,2,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:28:08.500Z
1,5.2,Gujarat Titans,Delhi Capitals,0,dot,0,0>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,1,2,20,3,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:28:59.667Z
1,5.3,Gujarat Titans,Delhi Capitals,4,four,0,0>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,2,0,21,4,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:29:50.833Z
1,5.4,Gujarat Titans,Delhi Capitals,0,dot,4,4>0,0,0,0,0,0,0,false,,false,false,false,true,false,1,0,0,0,0,1,22,1,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:30:42.000Z
1,5.5,Gujarat Titans,Delhi Capitals,0,dot,0,0>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,1,2,23,2,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:31:33.167Z
1,5.6,Gujarat Titans,Delhi Capitals,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,2,0,24,3,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:32:24.333Z
1,6.1,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,25,4,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:33:15.500Z
1,6.2,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,26,5,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:34:06.667Z
1,6.3,Gujarat Titans,Delhi Capitals,2,double,1,1>2,2,2,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,27,6,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:34:57.833Z
1,6.4,Gujarat Titans,Delhi Capitals,1,single,2,2>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,28,7,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:35:49.000Z
1,6.5,Gujarat Titans,Delhi Capitals,4,four,1,1>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,29,8,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:36:40.167Z
1,6.6,Gujarat Titans,Delhi Capitals,0,dot,4,4>0,0,0,0,0,0,0,false,,false,false,false,true,false,1,0,0,0,0,1,30,1,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:37:31.333Z
1,7.1,Gujarat Titans,Delhi Capitals,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,31,2,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:38:22.500Z
1,7.2,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,32,3,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:39:13.667Z
1,7.3,Gujarat Titans,Delhi Capitals,0+W,wicket,1,1>0+W,0,0,0,0,0,0,true,bowled,false,false,false,true,false,0,0,0,0,0,1,33,4,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:40:04.833Z
1,7.4,Gujarat Titans,Delhi Capitals,1,single,0+W,0+W>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,1,5,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:40:56.000Z
1,7.5,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,2,6,47.5,47.5,0,0,52.5,52.5,0,chart,chart,2026-04-08T14:41:47.167Z
1,7.6,Gujarat Titans,Delhi Capitals,4,four,1,1>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,3,7,47.5,55,7.5,7.5,52.5,45,-7.5,chart,trade,2026-04-08T14:42:38.333Z
1,8.1,Gujarat Titans,Delhi Capitals,0,dot,4,4>0,0,0,0,0,0,0,false,,false,false,false,true,false,1,0,0,0,0,1,4,1,56,55,-1,1,44,45,1,trade,trade,2026-04-08T14:43:29.500Z
1,8.2,Gujarat Titans,Delhi Capitals,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,5,2,53,54,1,1,47,46,-1,trade,trade,2026-04-08T14:44:20.667Z
1,8.3,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,6,3,54,53,-1,1,46,47,1,trade,trade,2026-04-08T14:45:11.833Z
1,8.4,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,7,4,53,52,-1,1,47,48,1,trade,trade,2026-04-08T14:46:03.000Z
1,8.5,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,8,5,52,52,0,0,48,48,0,trade,trade,2026-04-08T14:46:54.167Z
1,8.6,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,9,6,52,53,1,1,48,47,-1,trade,trade,2026-04-08T14:47:45.333Z
1,9.1,Gujarat Titans,Delhi Capitals,6,six,1,1>6,6,6,0,0,0,0,false,,true,false,true,false,false,0,1,0,1,0,0,10,7,56,56,0,0,44,44,0,trade,trade,2026-04-08T14:48:36.500Z
1,9.2,Gujarat Titans,Delhi Capitals,1,single,6,6>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,1,0,0,0,11,1,55,55,0,0,45,45,0,trade,trade,2026-04-08T14:49:27.667Z
1,9.3,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,12,2,55,55,0,0,45,45,0,trade,trade,2026-04-08T14:50:18.833Z
1,9.4,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,13,3,55,56,1,1,45,44,-1,trade,trade,2026-04-08T14:51:10.000Z
1,9.5,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,14,4,56,47.5,-8.5,8.5,44,52.5,8.5,trade,chart,2026-04-08T14:52:01.167Z
1,9.6,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,15,5,56,47.5,-8.5,8.5,44,52.5,8.5,trade,chart,2026-04-08T14:52:52.333Z
1,10.1,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,16,6,56,47.5,-8.5,8.5,44,52.5,8.5,trade,chart,2026-04-08T14:53:43.500Z
1,10.2,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,17,7,56,57,1,1,44,43,-1,trade,trade,2026-04-08T14:54:34.667Z
1,10.3,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,18,8,56,56,0,0,44,44,0,trade,trade,2026-04-08T14:55:25.833Z
1,10.4,Gujarat Titans,Delhi Capitals,4,four,1,1>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,19,9,57,47.5,-9.5,9.5,43,52.5,9.5,trade,chart,2026-04-08T14:56:17.000Z
1,10.5,Gujarat Titans,Delhi Capitals,1,single,4,4>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,0,0,0,0,20,1,57,59,2,2,43,41,-2,trade,trade,2026-04-08T14:57:08.167Z
1,10.6,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,21,2,59,59,0,0,41,41,0,trade,trade,2026-04-08T14:57:59.333Z
1,11.1,Gujarat Titans,Delhi Capitals,1,single,1,1>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,0,0,22,3,61,61,0,0,39,39,0,trade,trade,2026-04-08T14:58:50.500Z
1,11.2,Gujarat Titans,Delhi Capitals,4,four,1,1>4,4,4,0,0,0,0,false,,true,true,false,false,false,0,1,0,0,0,0,23,4,63,63,0,0,37,37,0,trade,trade,2026-04-08T14:59:41.667Z
1,11.3,Gujarat Titans,Delhi Capitals,nb+4,four,4,4>nb+4,5,4,0,1,0,0,false,,true,true,false,false,true,1,2,0,0,0,0,24,1,65,67,2,2,35,33,-2,trade,trade,2026-04-08T15:00:32.833Z
1,11.4,Gujarat Titans,Delhi Capitals,6,six,nb+4,nb+4>6,6,6,0,0,0,0,false,,true,false,true,false,false,2,3,0,1,0,0,25,1,69,70,1,1,31,30,-1,trade,trade,2026-04-08T15:01:24.000Z
1,11.5,Gujarat Titans,Delhi Capitals,1,single,6,6>1,1,1,0,0,0,0,false,,false,false,false,false,false,3,0,1,0,0,0,26,1,70,68,-2,2,30,32,2,trade,trade,2026-04-08T15:02:15.167Z
1,11.6,Gujarat Titans,Delhi Capitals,6,six,1,1>6,6,6,0,0,0,0,false,,true,false,true,false,false,0,1,0,1,0,0,27,2,69,68,-1,1,31,32,1,trade,trade,2026-04-08T15:03:06.333Z
1,11.7,Gujarat Titans,Delhi Capitals,0,dot,6,6>0,0,0,0,0,0,0,false,,false,false,false,true,false,1,0,1,0,0,1,28,1,68,61.5,-6.5,6.5,32,38.5,6.5,trade,chart,2026-04-08T15:03:57.500Z
1,12.1,Gujarat Titans,Delhi Capitals,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,29,2,68,61.5,-6.5,6.5,32,38.5,6.5,trade,chart,2026-04-08T15:04:48.667Z
1,12.2,Gujarat Titans,Delhi Capitals,0,dot,1,1>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,0,1,30,3,68,61.5,-6.5,6.5,32,38.5,6.5,trade,chart,2026-04-08T15:05:39.833Z
1,12.3,Gujarat Titans,Delhi Capitals,6,six,0,0>6,6,6,0,0,0,0,false,,true,false,true,false,false,0,1,0,1,1,0,31,4,68,68,0,0,32,32,0,trade,trade,2026-04-08T15:06:31.000Z
1,12.4,Gujarat Titans,Delhi Capitals,1,single,6,6>1,1,1,0,0,0,0,false,,false,false,false,false,false,1,0,1,0,0,0,32,1,68,69,1,1,32,31,-1,trade,trade,2026-04-08T15:07:22.167Z
1,12.5,Gujarat Titans,Delhi Capitals,0,dot,1,1>0,0,0,0,0,0,0,false,,false,false,false,true,false,0,0,0,0,0,1,33,2,69,69,0,0,31,31,0,trade,trade,2026-04-08T15:08:13.333Z
1,12.6,Gujarat Titans,Delhi Capitals,1,single,0,0>1,1,1,0,0,0,0,false,,false,false,false,false,false,0,0,0,0,1,0,34,3,69,69,0,0,31,31,0,trade,trade,2026-04-08T15:09:04.500Z
